20/06/21 00:47:00,Z1.CALWEAR,1-A08,3.0,2578.8
20/06/21 00:47:07,Z.INTERVAL,0.2,0.2,0.0
20/06/21 00:47:07,Z1.GRINDEND,1-A08,13.2,1096.7,1094.9,OK,663.9,D,261.5,213.0
20/06/21 00:47:07,Z1.GRINDIPG,1-A08,204.6,16.8,-228.7,13.5
20/06/21 00:47:18,Z1.GRINDSTT,1-A10,ZA421-L130355-152L
20/06/21 00:47:18,Z2.GRINDSTT,1-A08,ZA421-L130355-152L
20/06/21 00:47:37,SP.CLEAN,1-A02
20/06/21 00:48:29,RB.UNLOAD,1-A02
20/06/21 00:48:58,T2.PICKUPCT,1-A04
20/06/21 00:50:03,T1.TRANSCT,1-A12
20/06/21 00:50:05,T2.TRANSST,1-A04
20/06/21 00:50:15,T1.PICKUPPT,1-A14
20/06/21 00:50:30,RB.DETECT,1-A16,Forward
20/06/21 00:50:51,RB.LOADPT,1-A16
20/06/21 00:50:58,Z2.CALWEAR,1-A08,0.0,802.0
20/06/21 00:51:05,Z.INTERVAL,0.2,0.2,0.0
20/06/21 00:51:05,Z2.GRINDEND,1-A08,9.8,657.1,655.2,OK,633.9,0.0,0.0,0.0,D,261.5,213.0
20/06/21 00:51:05,Z2.GRINDIPG,1-A08,-225.9,7.5,-250.2,3.2
20/06/21 00:51:29,PT.ALIGN,1-A16,3444.819,-4056.296,0.0
20/06/21 00:52:14,Z1.CALWEAR,1-A10,2.0,2580.9
20/06/21 00:52:22,Z.INTERVAL,0.2,0.2,0.0
20/06/21 00:52:22,Z1.GRINDEND,1-A10,13.5,1096.8,1095.3,OK,663.3,A,254.8,207.0
20/06/21 00:52:22,Z1.GRINDIPG,1-A10,199.9,8.4,-234.2,5.8
20/06/21 00:52:33,Z1.GRINDSTT,1-A12,ZA421-L130355-152L
20/06/21 00:52:33,Z2.GRINDSTT,1-A10,ZA421-L130355-152L
20/06/21 00:52:51,SP.CLEAN,1-A04
20/06/21 00:53:44,RB.UNLOAD,1-A04
20/06/21 00:54:12,T2.PICKUPCT,1-A06
20/06/21 00:55:17,T1.TRANSCT,1-A14
20/06/21 00:55:20,T2.TRANSST,1-A06
20/06/21 00:55:29,T1.PICKUPPT,1-A16
20/06/21 00:55:44,RB.DETECT,1-A18,Forward
20/06/21 00:56:06,RB.LOADPT,1-A18
20/06/21 00:56:30,Z2.CALWEAR,1-A10,1.2,803.2
20/06/21 00:56:37,Z.INTERVAL,0.2,0.2,0.0
20/06/21 00:56:37,Z2.GRINDEND,1-A10,9.8,658.2,656.3,OK,633.6,0.0,0.0,0.0,A,254.8,207.0
20/06/21 00:56:37,Z2.GRINDIPG,1-A10,-232.4,-5.0,-258.9,-7.6
20/06/21 00:56:41,PT.ALIGN,1-A18,-3101.136,4392.493,0.0
20/06/21 00:57:26,Z1.CALWEAR,1-A12,0.0,2580.9
20/06/21 00:57:33,Z.INTERVAL,0.2,0.2,0.0
20/06/21 00:57:33,Z1.GRINDEND,1-A12,13.9,1096.6,1095.2,OK,663.3,B,266.8,217.3
20/06/21 00:57:33,Z1.GRINDIPG,1-A12,203.9,14.1,-230.3,11.4
20/06/21 00:57:44,Z1.GRINDSTT,1-A14,ZA421-L130355-152L
20/06/21 00:57:45,Z2.GRINDSTT,1-A12,ZA421-L130355-152L
20/06/21 00:57:57,CB.DETECT
20/06/21 00:58:06,SP.CLEAN,1-A06
20/06/21 00:58:58,RB.UNLOAD,1-A06
20/06/21 00:59:24,T2.PICKUPCT,1-A08
20/06/21 01:00:29,T1.TRANSCT,1-A16
20/06/21 01:00:31,T2.TRANSST,1-A08
20/06/21 01:00:40,T1.PICKUPPT,1-A18
20/06/21 01:00:56,RB.DETECT,1-A20,Forward
20/06/21 01:01:08,Z2.CALWEAR,1-A12,0.0,803.2
20/06/21 01:01:15,Z.INTERVAL,0.2,0.2,0.0
20/06/21 01:01:15,Z2.GRINDEND,1-A12,9.8,658.0,656.0,OK,633.9,0.0,0.0,0.0,B,266.8,217.3
20/06/21 01:01:15,Z2.GRINDIPG,1-A12,-224.9,5.5,-250.0,3.3
20/06/21 01:01:18,RB.LOADPT,1-A20
20/06/21 01:01:54,PT.ALIGN,1-A20,2600.101,-4544.833,0.0
20/06/21 01:02:39,Z1.CALWEAR,1-A14,0.6,2581.5
20/06/21 01:02:46,Z.INTERVAL,0.2,0.2,0.0
20/06/21 01:02:46,Z1.GRINDEND,1-A14,14.1,1095.3,1093.7,OK,663.7,C,261.4,205.9
20/06/21 01:02:46,Z1.GRINDIPG,1-A14,199.5,10.2,-233.4,7.2
20/06/21 01:03:00,Z1.GRINDSTT,1-A16,ZA421-L130355-152L
20/06/21 01:03:00,Z2.GRINDSTT,1-A14,ZA421-L130355-152L
20/06/21 01:03:18,SP.CLEAN,1-A08
20/06/21 01:04:10,RB.UNLOAD,1-A08
20/06/21 01:04:39,T2.PICKUPCT,1-A10
20/06/21 01:05:44,T1.TRANSCT,1-A18
20/06/21 01:05:47,T2.TRANSST,1-A10
20/06/21 01:05:55,T1.PICKUPPT,1-A20
20/06/21 01:06:11,RB.DETECT,1-A22,Forward
20/06/21 01:06:33,RB.LOADPT,1-A22
20/06/21 01:06:40,Z2.CALWEAR,1-A14,0.0,803.2
20/06/21 01:06:48,Z.INTERVAL,0.2,0.2,0.0
20/06/21 01:06:48,Z2.GRINDEND,1-A14,9.8,658.4,656.0,OK,633.7,0.0,0.0,0.0,C,261.4,205.9
20/06/21 01:06:48,Z2.GRINDIPG,1-A14,-229.4,-1.1,-256.5,-2.6
20/06/21 01:07:08,PT.ALIGN,1-A22,-2120.023,5072.446,0.0
20/06/21 01:07:54,Z1.CALWEAR,1-A16,2.3,2583.8
20/06/21 01:08:01,Z.INTERVAL,0.2,0.2,0.0
